Observation_Day,beta_i_symptomatic,beta_e_asymptomatic,phi_e_prop_asymptomatic,phi_r_recovery,phi_d_mortality,v_vaccination_rate
221.0,0.0029234891192066364,0.18789668826916986,0.16494048005652573,0.05645059345275193,0.0005748886593445466,0.0018233739028504841
222.0,0.0029318171118713947,0.18943719987564905,0.16485102856816114,0.05651393334234648,0.000571288964706424,0.0018184849869577234
223.0,0.0029373498999542527,0.19081628117144295,0.16477664402107275,0.05657926386649474,0.0005681333667459003,0.001814308490605654
224.0,0.0029400263511540022,0.192025821432658,0.16471819748692496,0.05664729196577653,0.0005654243475170768,0.0018108735604050342
225.0,0.002939818105262927,0.19305870442910267,0.16467645307801596,0.05671861380815025,0.000563163469693902,0.0018082050716178456
226.0,0.0029367282633382054,0.19390883889741434,0.16465206663106294,0.05679371149355757,0.0005613515411056907,0.0018063237665458841
227.0,0.002930789687463685,0.19457118145835367,0.1646455849318493,0.05687295085318878,0.0005599887578835614,0.0018052463917902224
228.0,0.0029220630192634696,0.19504175355437509,0.16465744528067366,0.05695658011070911,0.0005590748236041359,0.0018049858235608296
229.0,0.002910634518400024,0.1953176537392049,0.16468797523257095,0.05704472920371946,0.0005586090427202141,0.0018055511724153054
230.0,0.002896613809999278,0.19539706631766487,0.16473739238615198,0.057137409603322774,0.0005585903873996848,0.0018069478611339564
231.0,0.002880131614091864,0.19527926694408615,0.16480580413792256,0.05723451451460606,0.0005590175376420665,0.0018091776717908891
232.0,0.002861337512575002,0.19496462537452697,0.16489320736259533,0.057335819388091874,0.0005598888952018912,0.0018122387603713493
233.0,0.0028403977915827773,0.19445460516337754,0.16499948802197803,0.05744098271902757,0.0005612025724200497,0.0018161256394463566
234.0,0.0028174933809376906,0.19375175972744685,0.16512442074364156,0.057549547155431,0.0005629563575527706,0.0018208291313955407
235.0,0.0027928178986317345,0.1928597238947694,0.16526766844423543,0.0576609409751469,0.0005651476586003353,0.0018263362964310163
236.0,0.002766575797754167,0.191783199830638,0.1654287820999012,0.05777448002523396,0.0005677734279829611,0.0018326303411936211
237.0,0.0027389806062667016,0.19052793610376312,0.16560720078696398,0.057889370242616575,0.0005708300706989605,0.001839690514951068
238.0,0.0027102532464962767,0.18910069862921594,0.16580225212952857,0.05800471089225537,0.0005743133388394833,0.0018474920014146317
239.0,0.0026806204208483157,0.18750923230425443,0.16601315329663185,0.05811949866760127,0.0005782182155327477,0.0018560058149001166
240.0,0.0026503130524929354,0.18576221233473328,0.1662390126903564,0.058232632797574464,0.0005825387915547834,0.001865198709985644
241.0,0.002619564773949978,0.18386918452437453,0.1664788324581562,0.058342921294816594,0.0005872681379770657,0.0018750331139605959
242.0,0.002588610461832582,0.18184049415229048,0.16673151194817215,0.058449088461831895,0.0005923981783250785,0.001885467091215795
243.0,0.0025576848217425444,0.1796872034767454,0.16699585220626592,0.05854978374546009,0.0005979195637941879,0.0018964543482956856
244.0,0.002527021032747099,0.1774209983524419,0.1672705615887634,0.05864359199676621,0.0006038215551058669,0.0019079442876230002
245.0,0.002496849465422192,0.17505408490925506,0.1675542625364701,0.05872904515399522,0.0006100919145816837,0.0019198821169237545
246.0,0.002467396490687564,0.17259907768582944,0.16784549952446623,0.058804635322062995,0.0006167168119560663,0.001932209020139797
247.0,0.002438883398312924,0.17006888101570616,0.16814274816962518,0.058868829174690204,0.000623680747332227,0.00194486239413958
248.0,0.0024115254439431126,0.16747656580271003,0.1684444254448485,0.05892008355645657,0.000630966494499049,0.001957776153855639
249.0,0.002385531041827291,0.1648352440759618,0.16874890091677203,0.05895686211361417,0.0006385550675614355,0.0019708811066292205
250.0,0.0023611011173328466,0.1621579438680168,0.16905450889323156,0.05897765273636395,0.0006464257134856651,0.001984105394577576
251.0,0.0023384286290670177,0.15945748700343193,0.16935956133903554,0.058980985553388356,0.0006545559327208694,0.0019973750017751495
252.0,0.0023176982653726,0.15674637231758407,0.1696623613944443,0.05896545118356622,0.0006629215295278276,0.0020106143210207182
253.0,0.0022990863144883382,0.1540366666517381,0.16996121731091243,0.058929718921640825,0.0006714966930318065,0.0020237467730178753
254.0,0.002282760702142682,0.15133990570167918,0.1702544566036803,0.05887255451557214,0.0006802541093270289,0.002036695468996764
255.0,0.002268881185117771,0.14866700645052755,0.17054044021109582,0.05879283718446817,0.0006891651042121663,0.0020493839062200687
256.0,0.0022575996846568858,0.1460281925125943,0.1708175764463254,0.05868957552805073,0.000698199815349436,0.0020617366845094628
257.0,0.0022490607397008615,0.1434329332775915,0.1710843345284049,0.05856192199182708,0.0007073273918396111,0.0020736802309547163
258.0,0.0022434020569587127,0.1408898972969857,0.17133925748625023,0.05840918557631192,0.0007165162184200231,0.0020851435193688307
259.0,0.0022407551328033175,0.1384069199194755,0.17158097424097998,0.05823084251310618,0.0007257341607529098,0.0020960587708561667
260.0,0.0022412459209285554,0.13599098478049082,0.17180821068824925,0.0580265446742925,0.0007349488276081127,0.002106362122077344
261.0,0.0022449955195499322,0.13364821839751384,0.17201979962266253,0.05779612553295225,0.0007441278451865406,0.0021159942484179936
262.0,0.0022521208525796794,0.1313838968306919,0.17221468937004203,0.05753960354983102,0.0007532391384048015,0.0021249009302742243
263.0,0.002262735320537347,0.12920246314363187,0.17239195101961066,0.05725718292222126,0.0007622512136880989,0.0021330335520165335
264.0,0.0022769493988368202,0.1271075542448373,0.1725507841761992,0.05694925169379563,0.000771133437712109,0.0021403495248325096
265.0,0.002294871163388992,0.1251020356041614,0.17269052118158032,0.05661637728618641,0.0007798563066021353,0.002146812626513504
266.0,0.0023166067260557725,0.12318804231567104,0.17281062978315812,0.056259299572400834,0.0007883917003381247,0.0021523932532707827
267.0,0.0023422605652793868,0.12136702501061547,0.17291071425672636,0.05587892166670035,0.0007967131175178744,0.002157068580768344
268.0,0.0023719357401051073,0.11963979920224704,0.17299051501714538,0.055476298653614524,0.0008047958861811894,0.002160822633668881
269.0,0.002405733978747403,0.11800659675771827,0.17304990677594728,0.055052624518896594,0.0008126173470714214,0.002163646265036035
270.0,0.002443755635770015,0.11646711833079035,0.17308889532753166,0.05460921757641786,0.0008201570064793288,0.002165537048856572
271.0,0.0024860995148243774,0.1150205857428193,0.17310761306534175,0.05414750470661144,0.0008273966566455837,0.002166499090685696
272.0,0.0025328625566958577,0.11366579345966157,0.17310631334589965,0.05366900473388687,0.0008343204625589774,0.0021665427629333272
273.0,0.002584139395126634,0.11240115847129595,0.17308536383164572,0.05317531127261917,0.0008409150148443555,0.002165684372566214
274.0,0.0026400217855066595,0.11122476803313472,0.1730452389530826,0.05266807536440236,0.0008471693492561623,0.00216394576997965
275.0,0.002700597914036798,0.11013442486870627,0.17298651163680276,0.05214898821409519,0.0008530749340526162,0.0021613539084842414
276.0,0.002765951597356679,0.1091276895595771,0.17290984444869476,0.05161976430986906,0.0008586256271988378,0.0021579403642595476
277.0,0.0028361613848741545,0.10820191995826767,0.17281598030118905,0.051082125184277204,0.000863817605917146,0.0021537408267589256
278.0,0.0029112995781082687,0.10735430755279776,0.17270573287008611,0.050537784040682814,0.0008686492715574458,0.002148794569428435
279.0,0.0029914311832328834,0.10658191078755758,0.17257997686064178,0.04998843143364243,0.0008731211330942882,0.0021431439102534214
280.0,0.0030766128146469903,0.10588168540529314,0.17243963825452668,0.0494357221544397,0.0008772356727694791,0.002136833671100716
281.0,0.0031668915687625126,0.10525051192044071,0.17228568465942107,0.04888126343522013,0.0008809971974946575,0.0021299106441165726
282.0,0.003262303888249881,0.1046852203664825,0.17211911587174505,0.04832660454828346,0.0008844116796158939,0.0021224230726064578
283.0,0.0033628744376782527,0.10418261248120908,0.1719409547507516,0.04777322784206343,0.0008874865905341585,0.002114420152898558
284.0,0.003468615011796006,0.1037394815055942,0.1717522384892975,0.04722254122301299,0.0008902307304857922,0.002105951562713109
285.0,0.0035795234975914566,0.10335262977619314,0.17155401035340742,0.046675872063644305,0.0008926540575316047,0.0020970670205567453
286.0,0.003695582910735321,0.10301888428922878,0.171347311949571,0.04613446249179926,0.0008947675184980332,0.0020878158796643074
287.0,0.003816760526029628,0.10273511040833516,0.17113317606584172,0.04559946599509222,0.0008965828842747377,0.0020782467590452695
288.0,0.0039430071200789426,0.10249822387860409,0.17091262012047476,0.04507194525745713,0.0008981125915149206,0.00206840721327956
289.0,0.004074256342580633,0.10230520129825292,0.17068664024024086,0.04455287113177301,0.0008993695924209448,0.002058343441864848
290.0,0.004210424230434979,0.10215308918682986,0.1704562059798337,0.04404312264344217,0.0009003672139401063,0.002048100038157098
291.0,0.004351408876352726,0.10203901177614133,0.17022225568406146,0.04354348791425726,0.0009011190273533122,0.0020377197772767134
292.0,0.004497090260845373,0.10196017763760062,0.169985692485845,0.0430546658935568,0.0009016387289205804,0.002027243441778639
293.0,0.00464733025349337,0.10191388524787645,0.16974738092547376,0.042577268784117724,0.0009019400319572704,0.0020167096834074845
294.0,0.00480197278627383,0.10189752758385534,0.16950814417010446,0.042111825053041244,0.000902036570457542,0.0020061549188764654
295.0,0.0049608441985752915,0.10190859582819453,0.1692687618070968,0.041658782922610924,0.0009019418141587761,0.0019956132573174306
296.0,0.00512375375041189,0.10194468225822151,0.16902996818043647,0.04121851424232513,0.0009016689947531364,0.001985116456842457
297.0,0.005290494297353896,0.10200348238363331,0.16879245123612743,0.04079131865062685,0.0009012310427994627,0.001974693907527944
298.0,0.005460843117888826,0.1020827963923242,0.16855685183997984,0.040377427942915066,0.0009006405347687323,0.0019643726380713235
299.0,0.005634562881384556,0.10218052995862659,0.16832376352959358,0.03997701057090418,0.0008999096495669001,0.0019541773433695525
300.0,0.005811402742597569,0.10229469446417735,0.16809373266145725,0.039590176207027025,0.0008990501338173678,0.001944130430318301
301.0,0.005991099546801981,0.1024234066783825,0.16786725891386053,0.039216980316123,0.0008980732751482903,0.0019342520792223128
302.0,0.006173379128137675,0.10256488794290562,0.16764479610666902,0.038857428684936295,0.0008969898827141953,0.0019245603183322513
303.0,0.006357957682708824,0.10271746290261341,0.1674267532998505,0.038511481867822314,0.0008958102741835793,0.00191507110917354
304.0,0.006544543197312029,0.10287955782383648,0.16721349613388956,0.03817905951442487,0.0008945442684410294,0.0019057984405010653
305.0,0.006732836914428438,0.10304969853952525,0.16700534837681327,0.03786004455187037,0.0008932011832810166,0.0018967544288937695
306.0,0.0069225348142601595,0.10322650805978764,0.1668025936443973,0.03755428720018622,0.0008917898374079168,0.0018879494241895594
307.0,0.007113329095098686,0.10340870388529333,0.16660547726217736,0.03726160880517757,0.0008903185561006374,0.001879392118148912
308.0,0.007304909634147709,0.1035950950600444,0.16641420824009087,0.036981805477886064,0.0008887951799481899,0.0018710896549211627
309.0,0.007496965412042461,0.10378457899897714,0.16622896133287332,0.036714651534033,0.0008872270761127782,0.0018630477420676314
310.0,0.007689185885668346,0.103976138124737,0.1660498791616875,0.036459902730541255,0.0008856211516278848,0.0018552707610680107
311.0,0.00788126229543494,0.10416883634672242,0.16587707437483504,0.03621729929937872,0.0008839838682891352,0.0018477618763990033
312.0,0.00807288889486135,0.10436181541411238,0.16571063182775303,0.0359865687816103,0.0008823212587443704,0.001840523142425769
313.0,0.008263764092128197,0.10455429117306816,0.1655506107648099,0.035767428666735275,0.0008806389434355991,0.001833555607486563
314.0,0.0084535914951078,0.10474554975664407,0.1653970469876555,0.03555958884416396,0.0008789421480887626,0.0018268594146784419
315.0,0.008642080853256816,0.10493494373416312,0.16524995499703202,0.03536275387509987,0.0008772357214871686,0.001820433898967124
316.0,0.00882894889160977,0.10512188824493972,0.1651093300969991,0.03517662509418199,0.0008755241533008572,0.0018142776803469218
317.0,0.009013920033915913,0.10530585713928257,0.16497515045244823,0.03500090255104401,0.0008738115917769623,0.0018083887528676048
318.0,0.009196727013690878,0.10548637914772135,0.16484737909257124,0.034835286802500566,0.000872101861125426,0.0018027645694243086
319.0,0.009377111373585836,0.10566303409739834,0.16472596585459198,0.03467948056640444,0.0008703984784603222,0.0017974021222748973
320.0,0.009554823854995433,0.10583544919258442,0.1646108492635595,0.03453319024835962,0.0008687046701798342,0.0017922980193069143
321.0,0.009729624681217424,0.10600329537434508,0.16450195834533282,0.034396127352449526,0.0008670233876877737,0.0017874485561241746
322.0,0.00990128373873398,0.10616628377252865,0.16439921437105173,0.03426800978696403,0.0008653573223768792,0.0017828497840617112
323.0,0.01006958066230133,0.10632416226149685,0.1643025325323878,0.034148563075804876,0.0008637089198091551,0.0017784975742678943
324.0,0.010234304830506484,0.10647671212939128,0.16421182354769928,0.03403752148582986,0.0008620803930416208,0.0017743876780147725
325.0,0.010395255279278544,0.1066237448692457,0.16412699519988053,0.03393462907987716,0.0008604737350573413,0.0017705157834126885
326.0,0.010552240541526042,0.1067650990989241,0.16404795380719925,0.03383964070460835,0.000858890730271699,0.0017668775687137317
327.0,0.01070507842161554,0.10690063761570026,0.16397460562876726,0.033752322921631904,0.0008573329650928934,0.0017634687523912776
328.0,0.010853595713810987,0.10703024459029539,0.16390685820649661,0.0336724548896389,0.0008558018375237564,0.001760285140180522
329.0,0.010997627874065934,0.10715382290436054,0.16384462164546806,0.03359982920450868,0.0008542985657993134,0.00175732266925818
330.0,0.011137018654703746,0.10727129163472268,0.16378780983459942,0.03353425270354506,0.000852824196061254,0.0017545774497292332
331.0,0.011271619711542155,0.10738258368719948,0.16373634160936007,0.033475547239200196,0.0008513796090765998,0.0017520458035754913
332.0,0.011401290192925066,0.10748764358242133,0.16369014185805655,0.03342355042684849,0.0008499655260134605,0.0017497243012054933
333.0,0.011525896319923568,0.10758642539586515,0.16364914257293198,0.03337811637040962,0.0008485825132917679,0.0017476097957286605
334.0,0.011645310966668687,0.10767889085419091,0.16361328384699472,0.03333911636890318,0.0008472309865312781,0.0017456994550593113
335.0,0.011759413249390761,0.1077650075899678,0.1635825148171425,0.033306439606362204,0.0008459112136228121,0.0017439907919386793
336.0,0.011868088132274263,0.10784474755697027,0.16355679455378974,0.03327999382695818,0.0008446233169516505,0.0017424816919460401
337.0,0.011971226057705023,0.10791808560840617,0.16353609289685175,0.03325970599670011,0.0008433672748040442,0.001741170439553753
338.0,0.012068722607899866,0.10798499824070182,0.1635203912376037,0.033245522952677686,0.0008421429219890074,0.0017400557422657633
339.0,0.012160478204280449,0.10804546250581426,0.1635096832456128,0.03323741204051925,0.0008409499497077429,0.0017391367528649404
340.0,0.012246397850296013,0.10809945509546032,0.16350397553964777,0.033235361740530045,0.0008397879047023421,0.0017384130897815098
341.0,0.012326390922725427,0.10814695160116349,0.16350328830118774,0.03323938228285079,0.0008386561877137555,0.0017378848555824728
342.0,0.012400371015811987,0.10818792595461696,0.16350765582887955,0.033249506251917714,0.0008375540512765229,0.0017375526535699216
343.0,0.012468255841913706,0.10822235005356795,0.16351712703200835,0.03326578918048978,0.0008364805968745472,0.0017374176024639726
344.0,0.012529967191699576,0.10825019357925172,0.1635317658607374,0.03328831013351053,0.0008354347714783976,0.0017374813491329167
345.0,0.012585430956297333,0.10827142401236359,0.1635516516705123,0.03331717228205981,0.0008344153634804112,0.0017377460793183567
346.0,0.012634577213208405,0.108286006855669,0.16357687951759306,0.03335250346759004,0.0008334209980394489,0.0017382145262856564
347.0,0.012677340377256393,0.10829390607263194,0.16360756038214835,0.03339445675649874,0.0008324501318427451,0.0017388899773090626
348.0,0.012713659417332292,0.10829508475290966,0.16364382131469685,0.03344321098482459,0.0008315010472880191,0.0017397762778754615
349.0,0.012743478139243845,0.10828950601722184,0.16368580550088968,0.03349897129243465,0.0008305718460851246,0.0017408778334600072
350.0,0.012766745534569673,0.10827713417597368,0.16373367223867932,0.03356196964546159,0.0008296604422730946,0.001742199608690069
351.0,0.01278341619505937,0.10825793615809078,0.1637875968207991,0.033632465344916894,0.000828764554645616,0.0017437471236703163
352.0,0.012793450791805645,0.10823188322881422,0.16384777031417783,0.03371074551832508,0.000827881698575803,0.0017455264471907747
353.0,0.012796816618139705,0.10819895301769422,0.16391439922643372,0.033797125589863246,0.000827009177229621,0.0017475441864809218
354.0,0.01279348819495929,0.10815913188070281,0.16398770504793528,0.033891949722830286,0.0008261440721564358,0.0017498074731059961
355.0,0.012783447936982415,0.10811241762323504,0.16406792365609618,0.03399559122628696,0.0008252832332448544,0.001752323944526594
356.0,0.012766686878219333,0.1080588226137578,0.16415530456660277,0.03410845291538197,0.0008244232680321657,0.0017551017207593203
357.0,0.012743205454759753,0.1079983773209687,0.1642501100141798,0.034230967412190026,0.0008235605303561832,0.0017581493754848553
358.0,0.012713014342768475,0.10793113431049335,0.16435261384331307,0.03436359737081532,0.000822691108339047,0.0017614759008506829
359.0,0.012676135349358958,0.10785717274034703,0.16446310018709778,0.03450683560703383,0.0008218108116934057,0.0017650906651092715
360.0,0.012632602353753531,0.10777660339755196,0.164581861910113,0.03466120510883936,0.0008209151583423601,0.001769003362119455
361.0,0.012582462295829117,0.10768957432139048,0.1647091987889742,0.034827258899889725,0.0008199993603456196,0.0017732239516198211
362.0,0.01252577620877081,0.107596277061721,0.1648454154020457,0.03500557972299772,0.0008190583091254688,0.0017777625890593827
363.0,0.012462620292098704,0.10749695362352625,0.1649908186977527,0.03519677950544351,0.000818086559987726,0.0017826295436439248
364.0,0.012393087020782068,0.10739190415134071,0.16514571520908766,0.0354014985619735,0.0008170783159349904,0.0017878351031281497
365.0,0.012317286285497386,0.10728149540934241,0.16531040788032897,0.035620404484875426,0.0008160274107727215,0.0017933894637564903
366.0,0.012235346558312238,0.10716617011463142,0.16548519247076504,0.03585419066346176,0.0008149272915136218,0.0017993026036322432
367.0,0.012147416077182414,0.10704645718248448,0.1656703534994397,0.036103574367658486,0.0008137710000931867,0.0018055841376795109
368.0,0.012053664041631482,0.10692298294310505,0.16586615969471516,0.036369294322206015,0.0008125511544202257,0.0018122431522603906
369.0,0.011954281810848124,0.10679648338952749,0.16607285891291426,0.03665210768929166,0.0008112599288018825,0.001819288017427155
370.0,0.011849484094198823,0.10666781751582201,0.1662906724916011,0.03695278636834917,0.0008098890338046784,0.0018267261747339076
371.0,0.011739510122833287,0.10653798180354862,0.1665197890053537,0.03727211251244267,0.000808429695643258,0.00183456389851396
372.0,0.011624624789692074,0.10640812591248763,0.1667603573953676,0.037610873151334955,0.0008068726352288108,0.0018428060285599521
373.0,0.01150511974384868,0.10627956962902185,0.16701247944911962,0.03796985380235775,0.0008052080470620406,0.0018514556722376851
374.0,0.011381314423792175,0.10615382112216645,0.16727620161285098,0.03834983094199896,0.0008034255782235831,0.0018605138742385935
375.0,0.011253557013043477,0.10603259655316416,0.1675515061280692,0.03875156320429136,0.0008015143078008536,0.001869979252449305
376.0,0.011122225300479424,0.10591784107983812,0.1678383014938902,0.03917578116737807,0.0007994627271973202,0.0018798475988121548
377.0,0.010987727427001815,0.10581175129160006,0.16813641227014828,0.039623175587979904,0.0007972587219011566,0.0018901114445927067
378.0,0.010850502499826643,0.10571679910523475,0.16844556825208856,0.04009438394604687,0.0007948895554479073,0.001900759590186569
379.0,0.01071102105578213,0.10563575714543672,0.1687653930664192,0.040589975170005045,0.000792341856498484,0.0019117766005167821
380.0,0.010569785355685169,0.10557172562765807,0.1690953922607997,0.04111043242829958,0.0007896016101711823,0.0019231422682239646
381.0,0.010427329493198184,0.10552816075421607,0.16943494098470785,0.04165613389719114,0.0007866541550146766,0.0019348310482623565
382.0,0.010284219303613224,0.10550890462782682,0.16978327138918756,0.04222733144996234,0.0007834841872868731,0.0019468114692106347
383.0,0.010141052060793666,0.10551821667968843,0.17013945990627896,0.04282412726092751,0.0007800757745081771,0.001959045528605296
384.0,0.009998455954006448,0.10556080660168879,0.17050241460583457,0.04344644838100845,0.0007764123805802902,0.001971488081915276
385.0,0.009857089340513173,0.10564186876376162,0.17087086286761252,0.04409401942210284,0.0007724769050921908,0.0019840862373936784
386.0,0.009717639774391008,0.10576711808703465,0.17124333964942798,0.044766333586629695,0.0007682517397577307,0.0019967787719410916
387.0,0.009580822816864256,0.10594282732990218,0.17161817667684479,0.04546262239748187,0.0007637188452229352,0.0020094955862452776
388.0,0.009447380638068058,0.10617586572563407,0.17199349292514576,0.04618182462219042,0.0007588598517179285,0.0020221572207432463
389.0,0.009318080424144932,0.10647373888395578,0.17236718680846047,0.04692255504213634,0.0007536561871739893,0.0020346744572669667
390.0,0.009193712606264757,0.10684462983165291,0.17273693053182243,0.047683073890108264,0.0007480892364395009,0.002046948034424601
391.0,0.009075088928810432,0.10729744101404734,0.1731001670969804,0.048461257962235126,0.0007421405350625407,0.0020588685076324276
392.0,0.008963040371712198,0.10784183700431227,0.17345411047892906,0.049254574595604,0.0007357920007113892,0.00207031628700028
393.0,0.008858414935783392,0.10848828756389803,0.1737957495038885,0.05006005988020016,0.0007290262046248826,0.0020811618876955375
394.0,0.008762075288884763,0.10924811055632246,0.1741218559570501,0.050874302629773334,0.0007218266844727872,0.002091266427643268
395.0,0.008674896253798275,0.11013351402851615,0.1744289974258919,0.0516934357547379,0.0007141782986214132,0.00210048240611915
396.0,0.00859776209486124,0.11115763652807994,0.1747135553383826,0.05251313674300209,0.0007060676200166916,0.002108654793613704
397.0,0.008531563528896524,0.11233458441002597,0.1749717485814469,0.05332863894225579,0.0006974833657154459,0.0021156224579754997
398.0,0.008477194346239078,0.11367946449200332,0.17519966298091344,0.05413475523060755,0.0006884168555483236,0.002121219944023976
399.0,0.008435547479588254,0.11520840993338163,0.17539328678818894,0.05492591544462849,0.000678862490559547,0.0021252796134068204
400.0,0.00840751030247262,0.11693859663489661,0.1755485521510777,0.05569621859245171,0.0006688182388626525,0.0021276341384533523
401.0,0.008393958876552428,0.11888824678142118,0.17566138234846768,0.05643950040925084,0.0006582861135529844,0.002128119328319425
402.0,0.008395750800077711,0.12107661538882386,0.175727744345372,0.0571494162173111,0.0006472726245525,0.002126577248226888
403.0,0.008413716242124569,0.12352395488679677,0.1757437059829997,0.05781953834867305,0.0006357891839970137,0.0021228595737136243
404.0,0.0084486466838721,0.1262514519088957,0.17570549686775047,0.05844346660336863,0.0006238524433012935,0.0021168311024254774
405.0,0.00850128083611705,0.12928112962506633,0.1756095717754103,0.05901494939177495,0.0006114845396426844,0.0021083733272371464
406.0,0.008572287170467617,0.13263570822113482,0.17545267515653884,0.059528012398090926,0.0005987132305442646,0.002097387957723912
407.0,0.008662242501378346,0.13633841561215626,0.17523190513156625,0.059977090864123984,0.0005855718976971399,0.0020838002636868517
408.0,0.008771606100580996,0.14041274030881568,0.17494477521520915,0.060357160992697535,0.0005720994052120069,0.0020675621060532653
409.0,0.008900688929292353,0.1448821187013228,0.17458927192424425,0.060663865569812625,0.0005583398030655117,0.0020486545184171677
410.0,0.009049617752210897,0.14976955006560577,0.17416390641284693,0.0608936287568274,0.0005443418733792636,0.0020270897078794536
411.0,0.009218294165167515,0.15509713451917326,0.17366775835426848,0.06104375514521268,0.0005301585249492885,0.0020029123574031417
412.0,0.009406348936533165,0.16088553212840395,0.1731005104502765,0.06111250861238148,0.0005158460496006327,0.001976200133759321
413.0,0.009613092536005969,0.16715334551592795,0.1724624721983592,0.061099167258028234,0.0005014632618478498,0.0019470633347658372
414.0,0.00983746329822555,0.17391643366868603,0.17175459187279096,0.061004051700374345,0.0004870705503345763,0.0019156436456349605
415.0,0.01007797532411392,0.18118717110437657,0.17097845606477777,0.06082852521017238,0.00047272887498161164,0.0018821120148492928
416.0,0.010332668924079698,0.18897367384192093,0.17013627655930486,0.06057496547694395,0.0004584987471860937,0.0018466657024670105
417.0,0.010599067098994268,0.19727902126004618,0.1692308647783436,0.060246709143871334,0.0004444392314587495,0.0018095245951011759
418.0,0.01087414216248699,0.2061005102232486,0.16826559446606223,0.05984797151866245,0.0004306070054603475,0.0017709269188790333
419.0,0.011154297040736207,0.21542898392635307,0.1672443537060121,0.059383744977266284,0.00041705551163971497,0.0017311245115245288
420.0,0.011435365943699498,0.2252482817651644,0.16617148771953835,0.05885968045022277,0.000403834227941603,0.001690377834913858
421.0,0.011712638887194326,0.23553485719751288,0.16505173417965827,0.058281956964520584,0.00039098807787477455,0.0016489509184447393
422.0,0.011980913878360724,0.24625760720258105,0.1638901529717953,0.05765714448049759,0.00037855699224613286,0.001607106420765597
423.0,0.012234579411986555,0.2573779491119205,0.16269205243506732,0.056992065214771286,0.0003665756267412607,0.0015651009833441394
424.0,0.012467728266452503,0.26885016831965936,0.16146291412512942,0.056293658303523994,0.00035507323188464145,0.0015231810255385428
425.0,0.01267430150253448,0.28062204434396787,0.16020831805809319,0.05556885208401106,0.0003440736652557693,0.0014815790996010377
426.0,0.012848259189943412,0.29263574419209076,0.15893387023640007,0.05482444751883839,0.00033359553053314075,0.001440510888238705
427.0,0.012983771911078303,0.3048289527736493,0.15764513403732486,0.0540670154274126,0.0003236524241839913,0.0014001728899979363
428.0,0.013075424760423596,0.31713619229190476,0.15634756678095754,0.05330280929176284,0.00031425326844996193,0.001360740801682916
429.0,0.013118423632129924,0.3294902681742837,0.15504646250570442,0.05253769453278542,0.00030540270859675297,0.001322368574679482
430.0,0.013108792314748138,0.34182376987698504,0.15374690168335964,0.05177709435960854,0.0002971015529952879,0.0012851880952157023
431.0,0.013043548489445295,0.35407055186612985,0.15245370831839739,0.051025951616795726,0.00028934723621540576,0.0012493094183106057
432.0,0.012920847275277023,0.3661671234770863,0.15117141461019534,0.05028870551409262,0.0002821342876474309,0.0012148214717930348
433.0,0.012740082499740958,0.37805388558539904,0.14990423312193013,0.04956928172978035,0.00027545479093526575,0.001181793140043201
434.0,0.012501938302493423,0.3896761657813719,0.14865603620195045,0.04887109412774976,0.00026929882245060427,0.0011502746362723902
435.0,0.012208386809142845,0.40098502025970184,0.14743034224533963,0.048197056207161464,0.00026365485995027613,0.0011202990761514115
436.0,0.011862631162673701,0.4119377879919765,0.14623030826513295,0.047549600392802,0.0002585101552785137,0.0010918841732181122
437.0,0.011468996844892464,0.42249839915648596,0.14505872816202972,0.04693070335149042,0.00025385106739560286,0.0010650339865229275
438.0,0.01103277762132366,0.4326374538361824,0.14391803603457373,0.04634191566187194,0.0002496633540732278,0.0010397406622933722
439.0,0.010560045291654718,0.4423320977397895,0.1428103138538443,0.04578439434961267,0.0002459324222730791,0.001015986123068174
440.0,0.010057434480328958,0.4515657287598004,0.14173730283239355,0.04525893700788042,0.0002426435385268866,0.0009937436690284178
441.0,0.009531914805133702,0.4603275716326012,0.14070041784118334,0.04476601643789215,0.00023978200159177268,0.0009729794666066429
442.0,0.008990562866708627,0.4686121582463873,0.13970076426565775,0.04430581495366931,0.00023733328030628475,0.0009536539085507682
443.0,0.008440345663674945,0.4764187489089024,0.1387391567384165,0.043878257689929576,0.00023528311996734522,0.0009357228372905326
444.0,0.007887925401940773,0.48375072588479784,0.13781613923752017,0.0434830444264027,0.00023361762073548223,0.0009191386296649214
445.0,0.0073394934449177674,0.49061498546775884,0.1369320060932586,0.043119679592625616,0.00023232329160137205,0.0009038511458817243
446.0,0.006800638593120767,0.4970213493976778,0.13608682349997026,0.0427875002434376,0.0002313870833525876,0.0008898085491216488
447.0,0.006276252241527116,0.5029820110660649,0.13528045118156823,0.04248570189755386,0.00023079640380120557,0.0008769580046327095
448.0,0.005770470472437092,0.5085110270255333,0.1345125639087092,0.042213362211456475,0.00023053911830007865,0.0008652462686645617
449.0,0.005286650986088068,0.5136238600468345,0.1337826726113912,0.04196946252081816,0.00023060353831155157,0.0008546201783451376
450.0,0.004827381077459435,0.5183369764497084,0.133090144872874,0.041752907324526134,0.0002309784005150565,0.000845027053769711
451.0,0.004394511698602039,0.5226674976839859,0.13243422462911908,0.04156254181497093,0.00023165283866251595,0.000836415023304002
452.0,0.003989212005115766,0.5266329041063313,0.13181405093255272,0.04139716757537497,0.00023261635012187596,0.0008287332825256503
453.0,0.0036120386278187507,0.5302507875003677,0.13122867567005564,0.041255556573120765,0.00023385875879534197,0.000821932296448075
