Observation_Day,beta_i_symptomatic,beta_e_asymptomatic,phi_e_prop_asymptomatic,phi_r_recovery,phi_d_mortality,v_vaccination_rate
228.0,0.12173005040863794,0.18179513407715772,0.10600703671364962,0.264185122958314,0.0017410962544298775,0.002438980496202527
229.0,0.1214277416911004,0.1807548960141851,0.10605567526222173,0.2648462081588495,0.0017413378230165173,0.0024382497560139355
230.0,0.12036119914408171,0.17919992592617048,0.1057746631160741,0.2650622277637437,0.0017438164067476495,0.002446290749942428
231.0,0.11857763500831893,0.17715979372875817,0.1051808885723059,0.26485055794074214,0.0017484515773007062,0.0024628272410857793
232.0,0.11613491316342997,0.17466863885175876,0.10429316676733565,0.2642303807801837,0.001755150155408236,0.002487546461305042
233.0,0.11309952070426026,0.17176443451186266,0.10313183725311452,0.2632223371750384,0.0017638081410073874,0.0025201020021492207
234.0,0.10954449157723464,0.1684882252496164,0.10171837963725282,0.2618482237276617,0.001774312440664006,0.002560114615410284
235.0,0.10554729779173254,0.16488334064941154,0.10007504859412968,0.26013072457535436,0.0017865424279433033,0.0026071717162344703
236.0,0.10118773674604321,0.16099459281215228,0.09822452977998683,0.2580931697760107,0.00180037136797204,0.0026608263075461776
237.0,0.0965458596980072,0.15686747032353646,0.09618961857975197,0.25575931334737867,0.0018156677311449926,0.002720595945036391
238.0,0.0917000010413039,0.15254734612934856,0.09399292400444442,0.25315312589355105,0.001832296413731445,0.0027859622440130315
239.0,0.08672497652318166,0.14807872003129863,0.0916566003123826,0.2502985987108352,0.0018501198758511684,0.0028563712987091762
240.0,0.08169051826563561,0.14350451786297694,0.08920210895705971,0.24721955812318136,0.0018689992005788295,0.0029312352470981717
241.0,0.07666000486226549,0.13886546854036894,0.08665001322778765,0.24393949038892393,0.001888795072310691,0.003009935076676419
242.0,0.07168952728118959,0.13419957719389733,0.08401980744717132,0.2404813787331049,0.0019093686683413027,0.003091824636758094
243.0,0.06682730862858545,0.12954170786756702,0.08132978185924573,0.23686755483265168,0.001930582455049619,0.00317623570860917
244.0,0.062113471559978886,0.12492328341548188,0.07859692344699297,0.23311956740320336,0.001952300879236423,0.0032624838936083055
